center_meal,r2_score,mape
75_1778,0.3986635424047513,0.21354505255752348
75_1878,0.5979044354579806,0.21988783043291404
75_1962,0.7391571803225981,0.2609389532765894
75_1971,0.7787780893894632,0.3611455483845817
75_1993,0.25903592276389786,0.25013064684300046
75_2290,0.7970737920292386,0.14151971561789334
75_2539,0.5315951253645617,0.2740689787511257
75_2581,0.7639863229294213,0.3091870747193486
75_2640,0.6064436144269321,0.20802109560502924
75_2707,0.39172866447695864,0.18924683668093417
75_2826,0.6773202306874901,0.194370109371095
76_1062,0.5439334764066353,0.23440483968143
76_1109,0.6382631012405089,0.265116903810057
76_1727,0.8257885841346373,0.34570287872023764
76_1754,0.7384177453603509,0.5725679522917579
76_1778,0.43297783283594016,0.28236956661811174
76_1885,0.48789817516577116,0.17282397625436918
76_1962,0.7020702138806321,0.427006718044772
76_1971,0.8409161830556038,0.7797381456843981
76_1993,0.7408692609841837,0.41888050867886234
76_2290,0.7317080059157679,0.3204810021149823
76_2494,0.4036968297100515,0.31667984112069425
76_2826,0.6017863612333403,0.3269086654343757
77_1062,0.36549753040391453,0.2622092304039639
77_1109,0.684221622762514,0.4218873407701713
77_1727,0.6084564703190591,0.445917138064562
77_1754,0.6910867915702004,0.378690109837376
77_1778,0.4016307451876492,0.45007232912811707
77_1885,0.5658890754819035,0.3234945388170206
77_1962,0.6550272071279952,0.39085715946493865
77_1971,0.7739142868607377,0.4814866378966693
77_1993,0.3997015723644356,0.31995890003798827
77_2290,0.7821158808648088,0.4128844357434354
77_2581,0.6718928218294518,0.4912902573169282
77_2707,0.4758078952465816,0.29354036852110565
77_2826,0.46829943457034773,0.3722748139329327
80_1062,0.36915423623012744,0.2689002091736529
80_1109,0.75070729838258,0.24124314822112947
80_1727,0.8408062822215449,0.38568531513683557
80_1754,0.7609304067867212,0.675726645679931
80_1778,0.3027553259706791,0.41726108699083014
80_1803,0.2003546669748273,0.4832745679626422
80_1885,0.5355916050318498,0.19201201742376017
80_1962,0.705273286442914,0.6978242853910686
80_1993,0.43894632852409,0.21796965155927042
80_2290,0.745290091031379,0.6489376401509428
80_2539,0.6922655484985039,0.32410591334911387
80_2707,0.5615855039059547,0.28204915371022915
80_2760,0.42147022408282786,1.087215426369908
80_2826,0.6814562137737387,0.239061868995757
81_1062,0.4013583695566505,0.26015207570720256
81_1109,0.6799911701965116,0.2566648224584196
81_1207,0.54038826265668,0.37811829240669487
81_1727,0.862319721810955,0.31897097240304884
81_1754,0.6625173888023406,0.2581175620563576
81_1778,0.3964564185123738,0.3189699698716051
81_1878,0.4393395957640215,0.43089598172287463
81_1885,0.4280898669688641,0.2034798300830542
81_1962,0.7828336687596653,0.31541710411859275
81_1971,0.7558390167972022,0.36540601013863266
81_1993,0.5581177798110766,0.19319885357011976
81_2290,0.8523595300803318,0.23424864271566137
81_2322,0.4578214886382128,0.3945931019355105
81_2539,0.4845619026305137,0.42148422486040404
81_2581,0.6597352624896087,0.368905360857116
81_2631,0.3423239123178783,0.41802615858520936
81_2707,0.3662913598407159,0.24002610051165668
81_2826,0.5863405695780757,0.3197594826945316
83_1062,0.3300481913821677,0.17163853564625942
83_1109,0.7312402201165669,0.2676797323342257
83_1207,0.4180884451734177,0.3381270918636436
83_1230,0.39977057319313314,0.27986671845980016
83_1525,0.5701017883850679,0.5137315451397073
83_1558,0.644381758676752,0.6561095976065546
83_1727,0.8363898815344434,0.20212968180576227
83_1754,0.7612593272048105,0.3023325282075405
83_1778,0.37003544824642687,0.27030710599275715
83_1878,0.5699018844508279,0.367993381874531
83_1885,0.61219995026331,0.17284180421469664
83_1962,0.675184754033602,0.41120675048023325
83_1971,0.7921299750479474,0.42313229496695337
83_1993,0.6562526265886566,0.1706759020959071
83_2290,0.8163281762627197,0.26221958088350256
83_2322,0.4358601744456817,0.3847229926096807
83_2539,0.4085191759235116,0.3386982528005726
83_2581,0.7744742895325407,0.338043961691489
83_2631,0.4844052782235707,0.7192744572603905
83_2640,0.5953767341301286,0.2498805419248629
83_2704,0.6809753364063268,0.22276840519624605
83_2707,0.5241437586987366,0.20373706607216438
83_2760,0.4646845657069979,0.5815009083186008
83_2826,0.728578440049083,0.2441207433993228
86_1062,0.3600791889905901,0.26901549548334536
86_1109,0.4617850769515479,0.31511508487281376
86_1438,0.21198333849069717,0.5934430603025629
86_1727,0.7926755700385635,0.26513275136191944
86_1754,0.7051729147349242,0.4559731413498613
86_1778,0.40521115800434815,0.5036198443562906
86_1885,0.7008026041158435,0.24516713742534751
86_1962,0.480250762583294,0.5335953011179062
86_1971,0.7705893536570255,0.5119862955192308
86_1993,0.8641284174029036,0.24289046910972664
86_2290,0.6315531941831187,0.37859156127394156
86_2539,0.4578889599537158,0.36464584606432193
86_2581,0.5443132647992512,0.6143579810367596
86_2707,0.43997950635382144,0.3165859011878274
86_2826,0.5179362719108325,0.3077685060012593
88_1062,0.34617145868359134,0.2445735537646729
88_1109,0.7007990896164479,0.3363975612578021
88_1727,0.8241320823782808,0.5937173479460551
88_1885,0.6341931237902065,0.27786640287676256
88_1971,0.7229249012544645,0.5319626038070294
88_2290,0.7762413359816044,0.3973842396103566
88_2322,0.4625202057620207,0.4553674413387417
88_2581,0.6853280097194329,0.3818888115825233
88_2640,0.4882644845119368,0.5363375165070424
88_2707,0.3190297259819267,0.3612733678589564
88_2826,0.5633893693510461,0.48409000791143186
89_1062,0.4581353620885924,0.2767924399693776
89_1109,0.8412732573468945,0.2569629855483259
89_1198,0.26694402445323284,0.3445230114636826
89_1311,0.2358914700957072,0.31726985101428745
89_1558,0.7771642143703457,0.5138900655946887
89_1727,0.847501593243474,0.3130324951098593
89_1754,0.8031696015170623,0.5846397109644068
89_1778,0.4528705303603744,0.4160794870406218
89_1803,0.28967416090967846,0.2651492136840799
89_1885,0.549743054056411,0.15433632703071795
89_1962,0.7159166380592898,0.527006344260799
89_1971,0.832084202331671,1.371085027211485
89_1993,0.5151134399503294,0.22484362680020642
89_2290,0.7534929779083862,0.5495736319794008
89_2494,0.457599924151888,0.4346999396976864
89_2539,0.7639197037568282,0.2315119514625258
89_2581,0.740413705488085,0.5152695732521655
89_2640,0.8420688754576309,0.5048512068365002
89_2707,0.4861285352467526,0.22176800019782275
89_2760,0.5746175677009921,0.5509381691972087
89_2826,0.7894746941340112,0.2805997771921268
91_1754,0.5230909649896516,0.5562094045885511
91_1993,0.1969883553584193,0.6878971858832224
92_1062,0.3657812851210077,0.23966653868759394
92_1109,0.7231664182276184,0.37169713030111234
92_1207,0.5176882772687048,0.5081065015993462
92_1727,0.6502184302381273,0.5261798685664023
92_1754,0.7212664639130604,0.35760582466479984
92_1778,0.4014866159514424,0.44206164035394446
92_1971,0.7379286361964655,0.569206275084789
92_1993,0.6176216422959747,0.5016335146768014
92_2290,0.7766147533875714,0.38931860445858946
92_2826,0.4672644626372212,0.5436337646385797
93_1062,0.41557665598748594,0.23488826996732287
93_1109,0.7525282091886467,0.21875610627979214
93_1207,0.4973314492570621,0.3440698548031171
93_1230,0.4114327559367682,0.38922700338645116
93_1558,0.6089215265421499,0.4685401480518399
93_1727,0.8612313564468482,0.2554583541530744
93_1754,0.735581070309744,0.31116040199822825
93_1778,0.436741192453001,0.3613203028969839
93_1878,0.5841963164007011,0.4687880079825041
93_1885,0.6387165996954454,0.20266246913507685
93_1962,0.7541591191125834,0.29994929220833844
93_1971,0.7881018600170652,0.4364625521861053
93_2290,0.7756995691886515,0.25185139940702306
93_2322,0.5425822919836572,0.3287687965386817
93_2581,0.6398063082178365,0.41331945999053654
93_2640,0.6929617034375721,0.27285127784672036
93_2707,0.47368271070708134,0.26170923365935855
93_2826,0.5121493223305349,0.321116064525152
94_1062,0.311989790886139,0.2667410246748074
94_1109,0.6730503800224044,0.3222548743047254
94_1207,0.5586623087125255,0.34450539474899755
94_1727,0.7501656354811052,0.3128765913179551
94_1754,0.655017858238091,0.3670178253003128
94_1778,0.3567169222026495,0.4447808480981078
94_1885,0.7238851946879703,0.2251405268199869
94_1962,0.7137228678399494,0.36213720769758545
94_1971,0.7104950403017165,0.4551549134037564
94_1993,0.5859042311840996,0.2339526073618616
94_2290,0.7081957385550086,0.27447066950218213
94_2322,0.5429623839859871,0.37690354257197706
94_2581,0.7071273958949251,0.39328811332567154
94_2707,0.5264607566781163,0.24418454139227175
94_2826,0.5088879384095195,0.3894038557549353
97_1062,0.5301623508105815,0.18857364196717513
97_1109,0.6291031621178631,0.2504572898352344
97_1207,0.6356794003524954,0.3254262389463131
97_1230,0.693000315950595,0.3207711596630454
97_1445,0.7545814932802478,0.667060729046181
97_1558,0.7482235106883568,0.35242193569223895
97_1727,0.8822665360248226,0.2600645511560777
97_1754,0.6810875116365034,0.36712634692507656
97_1778,0.501849322781853,0.2697474228201799
97_1878,0.6950978140925552,0.2649333031597229
97_1885,0.669639779519714,0.1901936898974895
97_1962,0.7516466922057511,0.3135449893603441
97_1971,0.8353223594060704,0.3945513218490105
97_1993,0.5051211004272779,0.2166593539603955
97_2290,0.8551219814139699,0.2476640980156386
97_2322,0.5464247792061095,0.35429362724491115
97_2539,0.6628463278741845,0.1971293463753367
97_2577,0.3170547068593489,0.4304492176207418
97_2581,0.6932831354979949,0.462054212314885
97_2640,0.685782315964875,0.28940952710161066
97_2707,0.5212128831777798,0.18188391309885624
97_2826,0.6802294319973725,0.26567392877096074
97_2867,0.7275934802309787,0.6519295438404401
99_1062,0.4789590540417695,0.24319735971328982
99_1109,0.7076036973568969,0.35424408606807
99_1207,0.7332828649763482,0.6711098726463477
99_1525,0.3986955031698508,0.415850033421314
99_1727,0.9317564564823504,0.31890747385652646
99_1754,0.7150067484022642,0.9296614615434572
99_1778,0.30667257874385734,0.3250286850050447
99_1885,0.4222680648757037,0.1531028450518133
99_1962,0.7452962590316536,0.8796215386610462
99_1971,0.8499794381703203,1.4814593517820587
99_1993,0.399691373626043,0.2076741698150979
99_2290,0.829671534613174,0.621988557525196
99_2539,0.61253268602938,0.29264125219075376
99_2577,0.650060454101179,0.39411727411621034
99_2581,0.7127721576201272,0.8135118920002673
99_2707,0.591709602417664,0.2569563721747969
99_2826,0.742098705368117,0.3873780722343685
101_1062,0.5581965803902501,0.25518789092584454
101_1109,0.6925071230533015,0.24395831542362062
101_1207,0.7342748878924568,0.49534814069615396
101_1727,0.7835153586176284,0.2804398356625326
101_1754,0.7598418810395183,0.5892610606669023
101_1778,0.3884288844611621,0.3081559925559621
101_1885,0.47375366775981764,0.1834093183389363
101_1962,0.727880435032398,0.5780554163501549
101_1971,0.8269557513340664,0.6134343304524956
101_1993,0.6077317457016224,0.23627622016105196
101_2290,0.7332045735516641,0.5105791799560753
101_2539,0.5207939096186349,0.3936165495292787
101_2581,0.6988465705956217,0.5268703706453811
101_2707,0.3057258511724814,0.33168887736123176
101_2826,0.4417619575331526,0.3098927980732929
102_1062,0.3501960677988827,0.2590662470087221
102_1109,0.6360479968978019,0.509729470295547
102_1230,0.5160709277695941,0.3820546905797337
102_1727,0.8493068427512127,0.26504278715051904
102_1754,0.6701720025178041,0.835762115579687
102_1778,0.42635893010735426,0.3057053373495652
102_1885,0.7641266609211247,0.3676882448048734
102_1971,0.7116698593882538,1.2890260872080266
102_1993,0.7163958263215171,0.26431736259309047
102_2290,0.7591352633229582,0.459456963235851
102_2707,0.41835582827353124,0.30173634950035844
102_2826,0.7129477596675708,0.48776939796119867
104_1062,0.4302199985577523,0.22156979195543275
104_1109,0.8160201994129181,0.24586338853813872
104_1198,0.6548244501998248,0.2260142605436818
104_1311,0.36465758466988807,0.25918716220927807
104_1727,0.6227759682267554,0.4547633529861095
104_1754,0.7645404615998018,0.8356071788131367
104_1778,0.36444973590597374,0.2885926998313886
104_1803,0.5206303653296256,0.20306098648294696
104_1885,0.6305116594288729,0.14462328089281512
104_1962,0.804150773588931,0.39586562169727485
104_1993,0.4365789050572009,0.1951957524450873
104_2290,0.754161110815153,0.48087818898045204
104_2322,0.7121646972591996,0.5564143176720812
104_2539,0.6553643539367626,0.3559229045095477
104_2707,0.6407931412691101,0.2120412011611945
104_2826,0.711701351616581,0.29418568548824475
106_1062,0.3470426493775226,0.21191055839307923
106_1109,0.6837156401772897,0.27030975018312225
106_1207,0.6423802124441615,0.22801789130098274
106_1230,0.6536240328867922,0.3071519258899429
106_1727,0.7826943399605988,0.36875765705210256
106_1754,0.7383847856412071,0.28923831624165613
106_1778,0.4496066772275794,0.3408948067049911
106_1878,0.714852354262359,0.27607005208420543
106_1885,0.5813789422501445,0.18324063641506708
106_1962,0.740274292079601,0.35738256041778194
106_1971,0.7875854853739614,0.33904341321288284
106_1993,0.6383675357264182,0.22173380004036114
106_2290,0.9080287543655925,0.21200558506863132
106_2322,0.6580834531210509,0.241385641027635
106_2539,0.6032329150477629,0.2864601718274422
106_2581,0.7079531680830549,0.38877105576135473
106_2640,0.6155276532732574,0.3053155344569126
106_2707,0.568482534838314,0.20783155938734557
106_2760,0.3524753334393782,0.4913638071395659
106_2826,0.5488844228474961,0.2535980053455047
108_1062,0.5062177975204863,0.22770850858051941
108_1109,0.7910646338234368,0.22316968691168979
108_1311,0.4009587808200087,0.35608132094821915
108_1558,0.688289342698511,0.6084432120285979
108_1727,0.8002955806687466,0.37094623845031865
108_1754,0.7735345269570308,0.4531141074194064
108_1778,0.37162212135568007,0.27095423224205795
108_1878,0.6969673325665438,0.2759180887737563
108_1885,0.6173754147724944,0.1431458066698773
108_1962,0.7935440016860645,0.3125724596793272
108_1971,0.8270340183676336,0.4797922944901039
108_1993,0.5470685274369324,0.1785406722150332
108_2290,0.745371192662481,0.28970936591996493
108_2539,0.5856380998558739,0.2546642423453942
108_2577,0.5642320014864235,0.22760301284645176
108_2581,0.6744950989218794,0.5175215700636607
108_2640,0.7831747302334218,0.22154486352252464
108_2707,0.39365556222150677,0.23296846586901204
108_2760,0.5130391738009566,0.3873611278857065
108_2826,0.7463898828239208,0.24403337127587674
109_1062,0.4776796803038804,0.23037451393088226
109_1109,0.805381928257588,0.2448074153134937
109_1311,0.6014133731132745,0.2207497003039295
109_1727,0.8209292358980222,0.36736248814775974
109_1754,0.7709633901123643,0.5255765857402505
109_1778,0.28487319250477405,0.3824866121681125
109_1803,0.5983114214355183,0.2745489162839385
109_1878,0.7146786690921,0.4973530393354489
109_1885,0.524952416131653,0.15641805938140108
109_1962,0.7188531057413292,0.4649120373926629
109_1993,0.499332807651934,0.19217855930335367
109_2290,0.7912355584178404,0.4410568157745741
109_2322,0.7298743594268515,0.6357986691532631
109_2581,0.7670298763542522,0.4942060392937343
109_2640,0.7229079566937715,0.40518286353970373
109_2707,0.49799702888970365,0.24093619931554938
109_2826,0.7804453224265906,0.21927023190218672
110_1062,0.4853124445289426,0.1914584207625966
110_1109,0.6180657431293433,0.40451427075046814
110_1207,0.6784068275099853,0.3071618276702411
110_1230,0.5483861029808692,0.25894104904924903
110_1727,0.8578064704979554,0.3120504428555372
110_1754,0.6833808078504799,0.7004119521605621
110_1778,0.2743763812081539,0.27811452472719767
110_1878,0.6893416673015753,0.30225850308390995
110_1885,0.7061183047108561,0.186261668856123
110_1962,0.7822721339529196,0.4334430511152702
110_1971,0.6691623649291571,0.730686141193747
110_1993,0.6912890054725453,0.17395178640550282
110_2290,0.8256374503536438,0.2836273306697189
110_2322,0.548620284413138,0.28440118192029273
110_2539,0.7558980612170885,0.3740769944476526
110_2581,0.69126436649194,0.48603921029816527
110_2640,0.6856925039308469,0.28855227704374575
110_2707,0.4826325640184581,0.22019452994560768
110_2826,0.6866642454673193,0.2945576336407032
113_1062,0.5977653988487939,0.21386075554272893
113_1109,0.6746212033573159,0.29964862715135443
113_1727,0.6975399624366739,0.41408160049370657
113_1754,0.746071318489441,0.3758412186072255
113_1778,0.6054242655602606,0.22886686054569447
113_1885,0.5995293174595072,0.32752969350339795
113_1962,0.7422025234980751,0.4705139158618927
113_1971,0.8241270405273828,0.6424115971556749
113_1993,0.5609153910544855,0.3907866496974035
113_2290,0.670523638473879,0.5141602283546158
113_2631,0.6444974063516755,0.511855444514799
113_2707,0.29657439774591,0.2582420156964875
113_2826,0.6782021209284221,0.4299753376145454
124_1062,0.4195702875662817,0.3670172372279859
124_1109,0.7145220558951291,0.2691958363409506
124_1558,0.6777396676094722,0.6189463080955578
124_1727,0.8344427772947803,0.2864407565033035
124_1754,0.7139933859123988,1.0105291807471881
124_1778,0.27524133242207915,0.6330055612110375
124_1885,0.4575961762634948,0.23585396418528012
124_1962,0.5875912636456282,0.6692078683997571
124_1971,0.85649089178984,1.2034713090547937
124_1993,0.1919483340667707,0.25191515356568644
124_2290,0.6521717439650568,0.742860075871009
124_2539,0.48442684305185146,0.4093555450685496
124_2707,0.3830596031179413,0.3641212957277475
124_2826,0.5380056673573967,0.38293695456391047
126_1062,0.37830735960415307,0.21139483463513278
126_1109,0.7616517168771961,0.315575733804581
126_1198,0.3742895253050076,0.2596750341138279
126_1311,0.5052577745097527,0.20548630220207678
126_1558,0.7775506167329724,0.5202074909909054
126_1727,0.8897177695768101,0.31896714684628574
126_1754,0.6467999069816762,0.9188221001892865
126_1778,0.38728554433959284,0.2629679595410233
126_1803,0.6010644494570214,0.19625243560252342
126_1885,0.539577376836242,0.1429204555774267
126_1962,0.7797567061295944,0.4043200143598532
126_1993,0.46275850875123814,0.17786195609561506
126_2290,0.8403851305215971,0.34887153018489014
126_2539,0.7928225560892302,0.23668860666567684
126_2707,0.42228898438585316,0.2165321843399681
126_2760,0.8397814433078694,0.3352054354388533
126_2826,0.6946591850267094,0.2916653648173788
129_1062,0.44697360197330216,0.22033775916857445
129_1109,0.6622717769720322,0.3106704605866405
129_1207,0.11527373294753895,0.5197559088981081
129_1230,0.24635438414809507,0.651460674927862
129_1727,0.8880002187763247,0.3283618266321156
129_1754,0.7652490075965576,0.41004694049838203
129_1778,0.4002200207448907,0.3120961362239656
129_1878,0.6469672539067377,0.3369027781425994
129_1885,0.6074806610270993,0.17891241441864122
129_1962,0.7514953577596517,0.3971316495234596
129_1971,0.7858275086146087,0.61886356376472
129_1993,0.66661073829185,0.1723040454235838
129_2290,0.7743804424358152,0.3736807658318035
129_2322,0.25184361293119195,0.42686278256247534
129_2539,0.5730354506539375,0.27603979431718106
129_2704,0.5866957804820222,0.3077810492044487
129_2707,0.5448022646331723,0.22109030679312808
129_2760,0.6188095573172181,0.5124921547492802
129_2826,0.7450242181122287,0.35086884236037097
132_1062,0.2721263301745479,0.22990117576668168
132_1109,0.7865368689930792,0.23516786581288654
132_1727,0.906858592726783,0.3867938868302382
132_1754,0.667118026156198,0.6021922239001246
132_1778,0.27838661180703095,0.35137193495081814
132_1878,0.7506305510667379,0.39414792002467786
132_1885,0.477716460627584,0.1391651741634463
132_1962,0.7424376227637315,0.36702884691663173
132_1993,0.6264448969244418,0.19288794430852896
132_2290,0.7280278889175407,0.4671819008413138
132_2322,0.6403659487383424,0.5788755599216684
132_2539,0.661874340841367,0.31350840257473805
132_2577,0.3086781902742304,0.3021937227836875
132_2581,0.737816705664503,0.5664413374141153
132_2640,0.8015067781748371,0.32798650677441665
132_2707,0.46642567422579073,0.22724521908972412
132_2826,0.7855109744104294,0.2648648427108715
137_1062,0.40708059583253053,0.18536814697412712
137_1109,0.8335054680490438,0.22325834143512904
137_1311,0.5714527138159762,0.212750987371034
137_1543,0.5064243710142964,0.6573283790634296
137_1727,0.8866912130758922,0.31743054989015906
137_1754,0.8558314051223624,0.41917058238784205
137_1778,0.369298087632135,0.2893282520215405
137_1803,0.45821383763367796,0.2501587029572058
137_1885,0.6235687857458221,0.1309338896050891
137_1962,0.7709042773303346,0.3645487142418209
137_1971,0.7128035777749298,1.312214231941311
137_1993,0.6245511601530853,0.16913114754590697
137_2290,0.8566883762969174,0.32617912475505734
137_2322,0.7358095582093478,0.5405609658128028
137_2539,0.6262851915234899,0.19184950580290505
137_2577,0.5248142762759567,0.2925970343414973
137_2581,0.734444269100234,0.5290910731804319
137_2640,0.7850890141507831,0.19847033949473206
137_2707,0.5849887161606477,0.2116153385696153
137_2760,0.6689208471714727,0.35001934788987266
137_2826,0.766325479397494,0.2998366641571771
139_1062,0.2606861847309341,0.2920099934028145
139_1727,0.5847260009927164,0.45733723021824074
139_1754,0.6804322295987452,0.4705623290678998
139_1778,0.35871251916616786,0.4418116906658113
139_1885,0.6655825700431481,0.30316093394062094
139_1971,0.7040749201398255,0.6361404242205169
139_1993,0.7742152135640248,0.5033933057317526
139_2290,0.7206538208636141,0.436805254448007
139_2826,0.3727220618387145,0.4670995292074232
143_1062,0.2491458574405574,0.4475947505625858
143_1109,0.5904922801081418,0.269450955626507
143_1727,0.876935355768854,0.23934056345472057
143_1754,0.6087924443065762,0.4165820874769844
143_1878,0.6055756763270315,0.21100104283392057
143_1885,0.6660066504012283,0.22513855505231592
143_1962,0.6022277793083595,0.44481514086960616
143_1971,0.5684737142423947,0.49681536860319664
143_1993,0.6660284852427475,0.2776788023262878
143_2290,0.8217016355295736,0.21579949519533959
143_2577,0.2609674920926872,0.3273145824445615
143_2581,0.584170745483974,0.6158133760302374
143_2640,0.7146040808160823,0.2530386777182934
143_2707,0.3016755411398768,0.2795481465849872
143_2760,0.5467789239781295,0.36103421441319966
143_2826,0.6906334835627435,0.241717736373376
145_1062,0.33722180401623025,0.20433590170685245
145_1109,0.6418059922246927,0.34653741958477674
145_1207,0.601507716672748,0.27499646008340756
145_1230,0.6264705703310258,0.2764086225235501
145_1558,0.7540554726483926,0.4929996417437737
145_1727,0.825058001070246,0.2680208658995851
145_1754,0.812315081546116,0.5359900755484773
145_1778,0.40050395209785816,0.3018290201035948
145_1885,0.7188785691882438,0.22512156097440852
145_1962,0.7107192954089762,0.4014913882848417
145_1971,0.8192719969353772,0.6145172629521144
145_1993,0.4179641575399421,0.2951195844423167
145_2290,0.7904874433681186,0.3186754158804233
145_2322,0.5947913506886064,0.26607235087184433
145_2539,0.6216409308864084,0.2753473821095973
145_2581,0.7194049608697546,0.3728185109564585
145_2640,0.664095266965705,0.2717900213717563
145_2707,0.6563519517032605,0.1801191615767515
145_2826,0.7435239483389173,0.29677058895397745
146_1062,0.6084674142714899,0.19350417866237402
146_1109,0.7537761392344793,0.18117724652599948
146_1207,0.516819207179285,0.45070834372061563
146_1525,0.3983221802977118,0.24182709217074377
146_1558,0.6193271943781068,0.4212328911221717
146_1727,0.8859664128540073,0.17754280291000094
146_1754,0.3976629332922711,0.4428672430109808
146_1778,0.6330008925686782,0.3433224139425984
146_1878,0.6010154276279736,0.15741424354904435
146_1962,0.7150003012875322,0.28383960845403167
146_1971,0.4169751024420023,0.6587630420814359
146_1993,0.46598183556132633,0.2598403167054023
146_2290,0.8025960664439731,0.19269286465552876
146_2492,0.6426623874493526,0.41694344164409347
146_2539,0.5620149168122428,0.21474194925524212
146_2577,0.6911975749458643,0.21671472398579525
146_2581,0.7291753465422035,0.3099566986619566
146_2640,0.6471826121388307,0.16251892402433912
146_2704,0.4280316289823819,0.19195806582156336
146_2707,0.4476228361098371,0.18341311587244616
146_2760,0.5657470435345913,0.24439732761059244
146_2826,0.7589518269545402,0.2018426639621029
149_1062,0.46667219287605866,0.26310938420102314
149_1109,0.6697641688672238,0.38118703666738735
149_1230,0.2721461253268447,0.5831559259216137
149_1727,0.8034343983511241,0.4538219995784406
149_1754,0.772211956672022,0.5132385294166234
149_1778,0.47915653847671746,0.3472784168739847
149_1962,0.6065916840659562,0.5774323677025032
149_2290,0.7379552050834015,0.4494758918622388
149_2631,0.616835007562347,0.42370229553269523
149_2707,0.45585111257472133,0.3306905843891653
149_2826,0.6153658026861222,0.4541944588466014
152_1062,0.526957977610679,0.28400531605597523
152_1109,0.6871800239955727,0.20294915252074872
152_1727,0.8765271338337656,0.23487067671168693
152_1754,0.5895069797612539,0.3281660385650992
152_1878,0.5265281165393162,0.24528179304850314
152_1885,0.4841076083986874,0.25040904239284745
152_1962,0.6645650466978332,0.34524360823023287
152_1971,0.6662480137836531,0.49509269497497116
152_1993,0.5070966459466376,0.34645779118426506
152_2290,0.7468331424206472,0.3156315273551309
152_2577,0.45254607305453487,0.3379964527540458
152_2581,0.6383237644296249,0.41441838376636436
152_2640,0.6331685906165473,0.21410578207256065
152_2707,0.2887644696465871,0.2624886988224744
152_2826,0.6642109398415955,0.26663909445227046
153_1062,0.20855021526682294,0.3027996614255834
153_1109,0.7151945118270471,0.2539629300801272
153_1311,0.2650851241986898,0.4175678671095774
153_1525,0.36711716529016547,0.4000556321131418
153_1727,0.8294155457101043,0.2594640388245472
153_1754,0.7470096409110225,0.48998824314703654
153_1778,0.23864318501604587,0.33065179487744734
153_1803,0.46929917980353664,0.28054361510776876
153_1885,0.5755671706201282,0.1917684636762242
153_1962,0.6869321373285624,0.43418609250965245
153_1971,0.8757521180825851,0.6327789524524388
153_1993,0.5022374527965101,0.23379633091837912
153_2290,0.8222377254392463,0.2969752502446217
153_2539,0.7340671245301164,0.36311378296646013
153_2577,0.599270193683199,0.4430766990346557
153_2581,0.6375774221048592,0.5635292136115064
153_2707,0.3713716777684464,0.24848641445348832
153_2760,0.5476664457801332,0.6761087200448768
153_2826,0.8197296699727635,0.2897392598494319
157_1062,0.3213062413013642,0.2149691016713871
157_1109,0.7093400820694207,0.31104383060256585
157_1207,0.5547057832934632,0.39124120349684194
157_1230,0.5574465460780169,0.5143304864732172
157_1558,0.6810174153611264,0.40752080400931184
157_1727,0.7366507517568242,0.37996355964324124
157_1754,0.6994236953130994,0.3649510705689465
157_1778,0.35687863905151407,0.41663924723042395
157_1878,0.5718579034281284,0.3215190889045648
157_1885,0.7018546066419911,0.5492948876830339
157_1962,0.626385315501545,0.3727121151099685
157_1971,0.7308990827035566,0.4618026210094155
157_1993,0.6468730198042211,0.26931575745649383
157_2290,0.7552198550726639,0.32775881383323513
157_2322,0.464620819293006,0.4872927523256788
157_2539,0.6659017890840717,0.49542349409901565
157_2581,0.695575955387479,0.3731348668850895
157_2640,0.4721936703425371,0.3159596496922547
157_2707,0.33167888175096427,0.250666938408772
161_1109,0.6816749424785622,0.27952290676242536
161_1525,0.5379696034231998,0.41876784964594405
161_1727,0.850913343457887,0.39284803502136045
161_1754,0.7206105366184609,0.3176364635125533
161_1778,0.1792732326911085,0.5104762077823745
161_1878,0.5951333075300236,0.2650301508056964
161_1885,0.524681375182334,0.21435837362087132
161_1962,0.5368178897608504,0.43476235800911445
161_1971,0.7531042377807199,0.45896898649048373
161_1993,0.5519098723359207,0.20581236680362996
161_2290,0.8119245202246012,0.2870223454832982
161_2640,0.5599109948215144,0.23949980554224531
161_2707,0.39628143274718197,0.335942718896079
161_2826,0.5517086898181001,0.29414495861138706
162_1062,0.300315713459812,0.36158036693868206
162_1754,0.6989972865554939,0.3469027120766815
162_1962,0.608401672181439,0.5553587280349152
162_1971,0.7873609553703824,0.3793831581966022
162_2290,0.7678811250067483,0.3117852155507129
162_2826,0.3077180375505516,0.7260686386845642
174_1062,0.4823132612748896,0.19197945383979764
174_1109,0.783753300614894,0.22097329760951093
174_1438,0.49924584558014085,0.3165677786757628
174_1558,0.7604263396765107,0.5852253070622954
174_1727,0.7629709333208468,0.41039676807128783
174_1754,0.7861064509597389,0.42956020880477064
174_1778,0.3822073320949496,0.2556566533712541
174_1878,0.6503938838803829,0.3185673231268122
174_1885,0.3482548467722816,0.13544082692319867
174_1962,0.8232076669081638,0.2961116138968593
174_1971,0.8449172121589703,0.6202034659138852
174_1993,0.7271721845304322,0.16183899821643505
174_2290,0.8317657808306268,0.29773942886934995
174_2494,0.34206596780096055,0.3750956140993625
174_2539,0.4809103676570623,0.24693429822755314
174_2577,0.4412883692035512,0.3512898011619948
174_2581,0.7769264882462509,0.3628198786748777
174_2631,0.556161870574658,0.4000991473042748
174_2640,0.7447087986908966,0.27274609566528446
