center_meal,r2_score,mape,Error
89_2494,0.457599924151888,0.4346999396976864,
89_1847,0.6714415804343223,0.6164668262859413,
89_1558,0.7771642143703457,0.5138900655946887,
89_2581,0.740413705488085,0.5152695732521655,
89_1962,0.7159166380592898,0.527006344260799,
89_1445,0.7849173170511226,0.8005754068037148,
89_2444,0.7653207802228972,1.288055706245818,
89_2867,0.7009342991086942,0.9269461369484491,
89_2760,0.5746175677009921,0.5509381691972087,
89_1525,0.5416059978855094,0.3472004523732402,
89_2704,0.5203033209103471,0.4784521416266867,
89_2492,0.6559901628192042,0.475221659505322,
89_1543,0.5230350000018165,0.5774671770974911,
89_2664,0.7257388409447666,0.31406529104072833,
89_2569,0.6934110303486049,0.4378199446708819,
89_2490,0.8448478023400023,0.5319540540047151,
124_1885,0.4575961762634948,0.23585396418528012,
124_1993,0.1919483340667707,0.25191515356568644,
124_2539,0.48442684305185146,0.4093555450685496,
124_2139,0.14306835223941905,0.4797048119665789,
124_2631,0.647730184305215,0.6232107907179231,
124_1248,0.5808233184979027,0.6038878012024231,
124_1778,0.27524133242207915,0.6330055612110375,
124_1062,0.4195702875662817,0.3670172372279859,
124_2707,0.3830596031179413,0.3641212957277475,
124_1207,0.7237669296505518,0.6331739108556537,
124_1230,0.6613165364633999,0.6070640782114125,
124_2322,0.6451097556639245,0.6568433901358753,
124_2290,0.6521717439650568,0.742860075871009,
124_1727,0.8344427772947803,0.2864407565033035,
124_1109,0.7145220558951291,0.2691958363409506,
124_1571,0.10310563254121963,0.5500371022390335,
124_2956,0.1249939974332186,0.49474103022440086,
124_2104,0.12140983167397035,0.6145783107491376,
124_2640,0.7111575236265396,0.6033734270564562,
124_1878,0.6370189256599823,0.5660451816310912,
124_2306,0.40314117022745355,0.553353863229479,
124_1216,0.3462929739245878,0.4749406584274003,
124_2126,0.2244150731012382,0.48621339186014095,
124_2826,0.5380056673573967,0.38293695456391047,
124_1754,0.7139933859123988,1.0105291807471881,
124_1971,0.85649089178984,1.2034713090547937,
124_1902,0.3764774702834214,0.31641650727182474,
124_1311,0.463484244207497,0.3822086349733052,
124_1803,0.40144586862729237,0.420802835297714,
124_1438,0.3867030049028676,0.36114266598177797,
124_2494,0.368187880334811,0.3243572668488924,
124_1558,0.6777396676094722,0.6189463080955578,
124_2581,0.6295251415143286,0.7018234828633597,
124_1962,0.5875912636456282,0.6692078683997571,
124_2760,0.7505215676639536,1.0748757084846627,
124_1525,0.31842790799376874,0.5596412493096965,
124_2492,0.4033419864424578,0.783600280747042,
124_1543,0.3030138588094927,0.609404463562082,
124_2664,0.36169330630686225,0.39878881654056175,
124_2569,0.33717573884979224,0.43070510072824203,
124_2490,0.7652566575955034,0.5653576137958939,
152_1885,0.4841076083986874,0.25040904239284745,
152_1993,0.5070966459466376,0.34645779118426506,
152_2539,0.5840299126822719,0.6227575074284865,
152_2139,0.25329647136185507,0.5404176628880933,
152_2631,0.6651257901829929,0.7811084854100991,
152_1248,0.649217803599907,0.9109886510493405,
152_1778,0.3616150275984017,0.29274310802529574,
152_1062,0.526957977610679,0.28400531605597523,
152_2707,0.2887644696465871,0.2624886988224744,
152_1207,0.3901544218020804,0.586320164070598,
152_1230,0.4111689851099076,0.625750107573634,
152_2322,0.5056907240839026,0.5299949570308251,
152_2290,0.7468331424206472,0.3156315273551309,
152_1727,0.8765271338337656,0.23487067671168693,
152_1109,0.6871800239955727,0.20294915252074872,
152_1571,0.4193700405398578,0.5029715598429002,
152_2956,0.14807242852608615,0.2026675465865944,
152_2104,0.35756275399961157,0.714265595249741,
152_2577,0.45254607305453487,0.3379964527540458,
152_2640,0.6331685906165473,0.21410578207256065,
152_1878,0.5265281165393162,0.24528179304850314,
152_2306,0.5177629845695639,0.5526115009151401,
152_1216,0.35003421923901945,0.5563259208852313,
152_2126,0.2744728790408275,0.5117422518050989,
152_2826,0.6642109398415955,0.26663909445227046,
152_1754,0.5895069797612539,0.3281660385650992,
152_1971,0.6662480137836531,0.49509269497497116,
152_1902,0.22142579924262173,0.4864833351015971,
152_1247,0.2794159951392625,0.4629042279588454,
152_1770,0.09272908825952608,0.5448790452648941,
152_1558,0.5894439009151451,0.5573817681662776,
152_2581,0.6383237644296249,0.41441838376636436,
152_1962,0.6645650466978332,0.34524360823023287,
152_1445,0.7359103398645475,0.6716879294617033,
152_2444,0.6498044725043965,0.9846563604113235,
152_2867,0.6600836603236522,0.673223568445738,
152_2760,0.5773643466975594,0.38516401601745553,
152_1525,0.5588894115862568,0.5169355761380755,
152_2704,0.6392417155665641,0.3917324652336632,
152_2492,0.5674905067284535,0.5375406280090049,
152_1543,0.6378968471443882,0.5164219656985823,
152_2304,0.5824191274911679,0.579213445546576,
152_2664,0.7617271742005722,0.24816676949535554,
152_2569,0.7831721237228905,0.2203706851198344,
152_2490,0.67508690889341,0.5544173107343947,
97_1885,0.669639779519714,0.1901936898974895,
97_1993,0.5051211004272779,0.2166593539603955,
97_2539,0.6628463278741845,0.1971293463753367,
97_2139,0.2552942268060163,0.5921849395228891,
97_2631,0.6383207337679004,0.55837927154697,
97_1248,0.5456550781503622,0.7054744775839757,
97_1778,0.501849322781853,0.2697474228201799,
97_1062,0.5301623508105815,0.18857364196717513,
97_2707,0.5212128831777798,0.18188391309885624,
97_1207,0.6356794003524954,0.3254262389463131,
97_1230,0.693000315950595,0.3207711596630454,
97_2322,0.5464247792061095,0.35429362724491115,
97_2290,0.8551219814139699,0.2476640980156386,
97_1727,0.8822665360248226,0.2600645511560777,
97_1109,0.6291031621178631,0.2504572898352344,
97_1571,0.8034693764054208,0.4623055525263359,
97_2104,0.7816729812165344,0.49783945985853106,
97_2577,0.3170547068593489,0.4304492176207418,
97_2640,0.685782315964875,0.28940952710161066,
97_1878,0.6950978140925552,0.2649333031597229,
97_2306,0.5883646089997105,0.6622025854723238,
97_1216,0.3454832663179035,0.646769515740923,
97_2126,0.3104575166301259,0.6003292270017004,
97_2826,0.6802294319973725,0.26567392877096074,
97_1754,0.6810875116365034,0.36712634692507656,
97_1971,0.8353223594060704,0.3945513218490105,
97_1902,0.24690992991625704,0.45846331453063555,
97_1247,0.19818851132577064,0.5058671895585453,
97_1770,0.2422226129685746,0.4687841304001832,
97_1558,0.7482235106883568,0.35242193569223895,
97_2581,0.6932831354979949,0.462054212314885,
97_1962,0.7516466922057511,0.3135449893603441,
97_1445,0.7545814932802478,0.667060729046181,
97_2444,0.7190770468337202,0.8804561890394822,
97_2867,0.7275934802309787,0.6519295438404401,
97_2760,0.44768703730772574,0.4080194899201307,
97_1525,0.49247247298238284,0.3343855951056224,
97_2704,0.6233895506534453,0.305542082513242,
97_2492,0.7347598726965766,0.637535438747176,
97_1543,0.5892308390214731,0.5717641078840735,
97_2304,0.6528158286466527,0.7161748669614852,
97_2664,0.7503940843921157,0.29651280909986555,
97_2569,0.7496757771522686,0.2540020560072955,
97_2490,0.807838037717604,0.3375435682886171,
74_1885,0.5438437350764093,0.37202189349288683,
74_1993,0.5941137310825735,0.29415398394772196,
74_2539,0.4588138998718403,0.6417349176588195,
74_2139,0.19160753257125596,0.44843904113160793,
74_2631,0.48361374417439285,0.6284496335542001,
74_1248,0.3064296707114872,0.6005020263586911,
74_1778,0.5170114263912811,0.47560885155721955,
74_1062,0.6353469360000554,0.2680728016689694,
74_2707,0.38338068412403736,0.2957335042684851,
74_1207,0.4119018976607892,0.5060111007037853,
74_1230,0.3680263385260689,0.6783690545429361,
74_2322,0.430011743888862,0.4241440787843606,
74_2290,0.8461479655264798,0.28028891189887667,
74_1727,0.723689713103735,0.4506929021160195,
74_1109,0.5588581575981044,0.5854873038605732,
74_1571,0.2745107176369066,0.5136835053836375,
74_2956,0.43643639861908357,0.5088730461842137,
74_2104,0.17640121259594432,0.4720093092300109,
74_2640,0.5332587362241556,0.44369025948587315,
74_1878,0.4611511137383364,0.4651182469104735,
74_2306,0.44547540056718504,0.6156501207322626,
74_1216,0.3380196446247141,0.47617597867629796,
74_2126,0.30347712602206944,0.532262615854357,
74_2826,0.5853061206738412,0.5030917278882183,
74_1754,0.623794418424211,0.38985946295153023,
74_1971,0.6350002438187341,0.6690610732522668,
74_1558,0.7441612729862594,0.43921680973756144,
74_2581,0.6386647433353289,0.46758054655766595,
74_1962,0.608985431888994,0.3437697296860573,
74_2760,0.32133796243301094,0.5579290011734119,
74_2704,0.44720957930063365,0.5638954592685061,
74_1543,0.3019303410851881,0.5128050749079611,
74_2304,0.3582310470568473,0.4810177038416497,
74_2664,0.7209015626048071,0.2773831734504065,
74_2569,0.65918098453652,0.3527359993367515,
74_2490,0.7803687797719312,0.4845564092923206,
108_1885,0.6173754147724944,0.1431458066698773,
108_1993,0.5470685274369324,0.1785406722150332,
108_2539,0.5856380998558739,0.2546642423453942,
108_2139,0.25269992726794066,0.5811805220712007,
108_2631,0.5535396097256224,0.5404707649017179,
108_1248,0.5225137739038173,0.44877029085577597,
108_1778,0.37162212135568007,0.27095423224205795,
108_1062,0.5062177975204863,0.22770850858051941,
108_2707,0.39365556222150677,0.23296846586901204,
108_1207,0.615799911056,0.5463455136052953,
108_1230,0.7060287903412041,0.6475619408946214,
108_2322,0.65610393636476,0.6780281055735315,
108_2290,0.745371192662481,0.28970936591996493,
108_1727,0.8002955806687466,0.37094623845031865,
108_1109,0.7910646338234368,0.22316968691168979,
108_1571,0.6257209652313356,0.4168482457303005,
108_2956,0.7644984260014952,0.5444335426389253,
108_2577,0.5642320014864235,0.22760301284645176,
108_2640,0.7831747302334218,0.22154486352252464,
108_1878,0.6969673325665438,0.2759180887737563,
108_2306,0.6034233238319975,0.6511254220362628,
108_1216,0.27617317533692765,0.6171515301256755,
108_2126,0.3268411642523492,0.5474762909264935,
108_2826,0.7463898828239208,0.24403337127587674,
108_1754,0.7735345269570308,0.4531141074194064,
108_1971,0.8270340183676336,0.4797922944901039,
108_1902,0.2050819352089711,0.5336222863176997,
108_1247,0.2059035047524852,0.48891825161959623,
108_1770,0.3132658506398468,0.5519630752988511,
108_1198,0.31167951552337203,0.45649348360225633,
108_1311,0.4009587808200087,0.35608132094821915,
108_1803,0.3241149827157964,0.3728972664671363,
108_1438,0.6622756120603477,0.5273530880053767,
108_2494,0.23843086285915027,0.5898679843846508,
108_1847,0.644395677352005,0.5184093736051415,
108_1558,0.688289342698511,0.6084432120285979,
108_2581,0.6744950989218794,0.5175215700636607,
108_1962,0.7935440016860645,0.3125724596793272,
108_1445,0.7930371794839511,0.4487052989902247,
108_2867,0.8619826808868764,0.5540196177584858,
108_2760,0.5130391738009566,0.3873611278857065,
108_1525,0.5134740228433994,0.4342832911278154,
108_2704,0.47238967555225997,0.27471384906548363,
108_2492,0.36520654633968463,0.7478570580244832,
108_1543,0.3703424884284664,0.46903971983244686,
108_2304,0.27034594009817614,0.5794801824424991,
108_2664,0.7279895444050566,0.24817921314655406,
108_2569,0.7627098680111355,0.30830069688282985,
108_2490,0.8632678962981146,0.3605208115561643,
99_1885,0.4222680648757037,0.1531028450518133,
99_1993,0.399691373626043,0.2076741698150979,
99_2539,0.61253268602938,0.29264125219075376,
99_2139,0.19898940331375536,0.5674489063845237,
99_2631,0.7214723059481826,0.5111411270226058,
99_1248,0.6158950456327659,0.8178230499559411,
99_1778,0.30667257874385734,0.3250286850050447,
99_1062,0.4789590540417695,0.24319735971328982,
99_2707,0.591709602417664,0.2569563721747969,
99_1207,0.7332828649763482,0.6711098726463477,
99_1230,0.7807402464819484,0.5056985427836911,
99_2322,0.6907510636079991,0.5617292282186185,
99_2290,0.829671534613174,0.621988557525196,
99_1727,0.9317564564823504,0.31890747385652646,
99_1109,0.7076036973568969,0.35424408606807,
99_1571,0.3700967159971863,0.5986842159814597,
99_2956,0.392906131199414,0.5088522385823082,
99_2577,0.650060454101179,0.39411727411621034,
99_2640,0.7645126982482783,0.6077764942312074,
99_1878,0.6893432180698374,0.6757169973306698,
99_2306,0.5156874858857552,0.7379527407243419,
99_1216,0.3796917332617834,0.5051670900007278,
99_2126,0.3556395780844299,0.5318478489735181,
99_2826,0.742098705368117,0.3873780722343685,
99_1754,0.7150067484022642,0.9296614615434572,
99_1971,0.8499794381703203,1.4814593517820587,
99_1902,0.2636527760359334,0.4950212946043295,
99_1247,0.3383867836198221,0.35226628395979753,
99_1770,0.22603924871828118,0.4851529052155981,
99_1198,0.36842457741484635,0.37179787199130226,
99_1311,0.14663124293747332,0.48868267581239844,
99_1803,0.42140339957111683,0.4926966350792784,
99_1438,0.4976993600633729,0.5697860234514209,
99_2494,0.2245640952800002,0.5231058398435751,
99_1558,0.7572342080366076,1.2266953811047507,
99_2581,0.7127721576201272,0.8135118920002673,
99_1962,0.7452962590316536,0.8796215386610462,
99_1445,0.7618424135505225,1.2490346933256085,
99_2760,0.6390767256976808,0.45291118674202296,
99_1525,0.3986955031698508,0.415850033421314,
99_2704,0.36949389311066405,0.46290192723349693,
99_2492,0.7239441436185492,0.5531849490942021,
99_1543,0.47476901233735025,0.5441101698451918,
99_2304,0.49214002840938764,0.5322344256233003,
99_2664,0.836691489155398,0.2770376337695438,
99_2569,0.8467538044233385,0.31444365986807526,
99_2490,0.8387137236444123,0.5494642480164441,
66_1885,0.5599880055148975,0.16258704401745674,
66_1993,0.5717500143285499,0.18049570514993393,
66_2539,0.6462112242127472,0.19129808284119998,
66_2139,0.48797269477681426,0.45895590026523847,
66_2631,0.6045076244048164,0.6805423499271678,
66_1248,0.6820479220484539,0.7970448575416251,
66_1778,0.45815977220867743,0.2856937533748245,
66_1062,0.4372736904140091,0.17315567954652286,
66_2707,0.45727411438860044,0.1846794782460191,
66_1207,0.4104642415777737,0.40215798793495966,
66_1230,0.22907039795196038,0.41420052030046633,
66_2322,0.4325919720154672,0.35530688853013076,
66_2290,0.8055197121717269,0.25649807944036385,
66_1727,0.8184385346561556,0.3629208587709365,
66_1109,0.6760526562719815,0.23597857177408119,
66_1571,0.4924309507625202,0.5199684108542695,
66_2956,0.46319405634890876,0.6458974376185217,
66_2104,0.615211604577738,0.5216582979631408,
66_2577,0.19912542837008407,0.3125343223875724,
66_2640,0.6959790059951769,0.16189479443013313,
66_1878,0.5989533145399613,0.1852775785666532,
66_2306,0.5853336420398993,0.6662815855714718,
66_1216,0.4462714876293279,0.5380066129177995,
66_2126,0.3211571998011664,0.507098099715734,
66_2826,0.5379714392137769,0.24239957614643157,
66_1754,0.551631304420155,0.3312099454933266,
66_1971,0.6113274378246305,0.45835834398689157,
66_1247,0.17800270918879324,0.5090747893285319,
66_1770,0.21843850020348132,0.4653823218880549,
66_1558,0.6927890272398076,0.4368979505152294,
66_2581,0.6726753163627543,0.3851127507424745,
66_1962,0.7197388337043724,0.3091463144821365,
66_1445,0.7527664224788517,0.5728522353706901,
66_2444,0.7117104609328676,0.7041835547431963,
66_2867,0.7006905019837457,0.5950070764079818,
66_2760,0.3417574365006054,0.3819956232763362,
66_1525,0.4135471861774678,0.4221930776414852,
66_2704,0.5364896079486783,0.3359409191296723,
66_2492,0.5452041949731974,0.604088792363899,
66_1543,0.6199980254524691,0.6916398823936534,
66_2304,0.6959494971821407,0.5424153027466396,
66_2664,0.7143017505191991,0.2118469839416317,
66_2569,0.8489891611813014,0.2141378642091662,
66_2490,0.7694531554632917,0.3892917118057369,
94_1885,0.7238851946879703,0.2251405268199869,
94_1993,0.5859042311840996,0.2339526073618616,
94_2539,0.6236576601949132,0.3168897737090654,
94_2139,0.17330973658402604,0.46664350887022715,
94_2631,0.48383098213953013,0.5736648498272247,
94_1248,0.47800135978133096,0.5757527063351311,
94_1778,0.3567169222026495,0.4447808480981078,
94_1062,0.311989790886139,0.2667410246748074,
94_2707,0.5264607566781163,0.24418454139227175,
94_1207,0.5586623087125255,0.34450539474899755,
94_1230,0.6165136935155072,0.44858539533847996,
94_2322,0.5429623839859871,0.37690354257197706,
94_2290,0.7081957385550086,0.27447066950218213,
94_1727,0.7501656354811052,0.3128765913179551,
94_1109,0.6730503800224044,0.3222548743047254,
94_2640,0.5925403361352423,0.4892272554051797,
94_1878,0.35368426057619085,0.5777382900323272,
94_1216,0.34090598300661934,0.5311540747286848,
94_2126,0.21544691081580836,0.4873901584133586,
94_2826,0.5088879384095195,0.3894038557549353,
94_1754,0.655017858238091,0.3670178253003128,
94_1971,0.7104950403017165,0.4551549134037564,
94_1247,0.29811097451560065,0.29968796997068065,
94_1558,0.7137339324028753,0.5366551541327605,
94_2581,0.7071273958949251,0.39328811332567154,
94_1962,0.7137228678399494,0.36213720769758545,
94_2760,0.474853183801781,0.5961073359266743,
94_1525,0.39011385860822867,0.6067187445695589,
94_2704,0.4812026846733569,0.5268509135840186,
94_2492,0.5338006150636763,0.5629384303268556,
94_1543,0.5487427237618816,0.5684226225036849,
94_2664,0.5241694700893129,0.3854003998088385,
94_2569,0.6154191021012465,0.29938528297237826,
94_2490,0.8137488034860204,0.4716875043952915,
91_1885,0.12018643322605616,0.6169919373448194,
91_1993,0.1969883553584193,0.6878971858832224,
91_2539,0.2008467738902161,0.7143255880963332,
91_1778,0.385417038149075,0.6335522637978152,
91_1062,0.4481647283576423,0.5601230663218004,
91_2707,0.195407466612183,0.586722887186983,
91_1207,0.5471219296377267,0.7566274253090762,
91_2322,0.5479761992411183,0.7253052211766762,
91_2290,0.6511973139053759,0.777760154007312,
91_1727,0.36194822758706224,0.6093558223738109,
91_1109,0.4843611953042095,0.47981936978981815,
91_1878,0.2903874177815704,0.39188377505799193,
91_2826,0.4035081993585521,0.6468284621214637,
91_1754,0.5230909649896516,0.5562094045885511,
91_1971,0.714555976861913,1.026569953632201,
91_1311,0.652114568378008,0.32861415423296736,
91_1558,0.42488185211723173,0.8570720629029974,
91_2581,0.46243237619710975,0.6135349367778323,
91_1962,0.46640251030572266,0.6985849984579486,
91_2664,0.17395642451068316,0.5287505370777225,
91_2569,0.4876710873413135,0.37864100886279317,
91_2490,0.5861385903648414,0.6640933199009995,
20_1885,0.6189370324323215,0.15517102100979216,
20_1993,0.5116211303901483,0.1961622480680045,
20_2539,0.6233476567108827,0.2883989883249634,
20_2139,0.23565353186458027,0.5122736613840371,
20_2631,0.4197653096742465,0.5395940843112309,
20_1248,0.5375660707251559,0.6041278476507368,
20_1778,0.2937938391764692,0.44924462264431536,
20_1062,0.2761785399344162,0.3213642690270772,
20_2707,0.43845121995711744,0.2622869876837871,
20_1207,0.5361932401400598,0.6203055133143255,
20_1230,0.545260811407819,0.9668220438255882,
20_2322,0.679727262054713,0.5503702166184617,
20_2290,0.8007542424281098,0.29941600820069064,
20_1727,0.759725627030694,0.5298154856477182,
20_1109,0.7574703200758437,0.25310812028903135,
20_1571,0.5189987495875048,0.48134342718610523,
20_2956,0.14655817076587563,0.5131163778702098,
20_2104,0.18827483314046567,0.5528150091344337,
20_2577,0.35107657982819196,0.5203375391929409,
20_2640,0.6489210782266742,0.33873711696298087,
20_1878,0.7052016187025116,0.43046674181773564,
20_2306,0.5192806040459559,0.738097145133488,
20_1216,0.2723012963100796,0.5948245435993702,
20_2126,0.20624230780919728,0.6114044491471085,
20_2826,0.6009300689905588,0.35519492892310156,
20_1754,0.6824017386387399,0.5394052862970802,
20_1971,0.8195145168907525,0.7866471934417381,
20_1247,0.4457187185195921,0.4103684749877402,
20_1770,0.3363335917669841,0.43039901044037004,
20_1198,0.2611902430207822,0.37666456443195595,
20_1311,0.37482730108776907,0.26675217869662243,
20_1803,0.25171833754903894,0.3054408698061798,
20_1438,0.5211761873944548,0.5327808747945123,
20_2494,0.44159064963819006,0.4999919768323983,
20_1847,0.5856378136441184,0.6602378906226346,
20_1558,0.7471682524984307,0.6750046720320722,
20_2581,0.7078618646974257,0.4510429485546399,
20_1962,0.7849718221048959,0.4926382496256379,
20_1445,0.7865763376113628,0.5468606374538894,
20_2867,0.7377650501412387,0.6107645254237842,
20_2760,0.5050563653367142,0.4266751203358676,
20_1525,0.4879252826958642,0.2760116460226997,
20_2704,0.43520682344248196,0.39706789527294356,
20_2492,0.4280474517146715,0.5502389875686079,
20_1543,0.40993646074309453,0.4735212104773733,
20_2304,0.327144315575151,0.5337409508687244,
20_2664,0.7007511060921322,0.4008685672703973,
20_2569,0.6752706261844397,0.4757625529172671,
20_2490,0.8238681427263425,0.4918689348238791,
34_1885,0.4097621670816711,0.1916820462611179,
34_1993,0.663303267745526,0.2505073876131059,
34_2539,0.6195561682066877,0.6358720113911644,
34_2139,0.22995316743885852,0.5233802795807275,
34_2631,0.3860785973613301,0.6832161418930461,
34_1248,0.4357657054507267,0.6172268444975512,
34_1778,0.2068711555614443,0.47844437338438983,
34_1062,0.2723291208207508,0.2594351899309458,
34_2707,0.4063678308748221,0.21809130076599,
34_1207,0.2950375170591354,0.6234271832028911,
34_1230,0.4241536624918726,0.6112484214253668,
34_2322,0.3057882105003644,0.509048619443481,
34_2290,0.853793555965638,0.21074988275039852,
34_1727,0.7982387126419797,0.30254338017532567,
34_1109,0.6964105643751808,0.21035886461747932,
34_1571,0.7916495364930103,0.44306187809840886,
34_2956,0.7230784543635392,0.5636380228350579,
34_2104,0.6581594811944791,0.38892253185866377,
34_2577,0.28756556878512674,0.46037282836660454,
34_2640,0.5280553943555585,0.2565671065813371,
34_1878,0.4753928222973294,0.2522474679601366,
34_2306,0.3704081399099395,0.5873369757777543,
34_1216,0.25465850836681114,0.6397831120536044,
34_2126,0.2756938230532435,0.6421024480177839,
34_2826,0.6670930956055541,0.2111864774221994,
34_1754,0.6666306867172899,0.26772097449350923,
34_1971,0.5743223298654291,0.4399584757230325,
34_1902,0.4002297045948612,0.3482792998559402,
34_1247,0.1407285046728014,0.566252019354428,
34_1770,0.2823028747743066,0.35876293676465326,
34_1558,0.5340720000337953,0.5027570755797708,
34_2581,0.5607543743814154,0.3815961948859028,
34_1962,0.6730379737581486,0.29384162664229774,
34_1445,0.7425352499966125,0.574700186288129,
34_2444,0.7200133602946845,0.63897120406489,
34_2867,0.6178616573318583,0.6108378740755687,
34_2760,0.590311014361173,0.3861413397824529,
34_1525,0.6181046286998408,0.33471174788936814,
34_2704,0.6960427446698351,0.20832614529467589,
34_2492,0.27230283100060737,0.5878754663085874,
34_1543,0.5096614710020165,0.5628868867161084,
34_2304,0.5450822366720596,0.5381838596548559,
34_2664,0.7413753541539575,0.2164282890474027,
34_2569,0.7150540992846681,0.28093939427957,
34_2490,0.6438623546924016,0.313669217563814,
137_1885,0.6235687857458221,0.1309338896050891,
137_1993,0.6245511601530853,0.16913114754590697,
137_2539,0.6262851915234899,0.19184950580290505,
137_2139,0.2157285987481774,0.6299812091103328,
137_2631,0.6613199869288036,0.6055788957992959,
137_1248,0.8160514218739156,0.45616759090001324,
137_1778,0.369298087632135,0.2893282520215405,
137_1062,0.40708059583253053,0.18536814697412712,
137_2707,0.5849887161606477,0.2116153385696153,
137_1207,0.7042431398171998,0.6064295384997701,
137_1230,0.7052959264347759,0.5681621316401286,
137_2322,0.7358095582093478,0.5405609658128028,
137_2290,0.8566883762969174,0.32617912475505734,
137_1727,0.8866912130758922,0.31743054989015906,
137_1109,0.8335054680490438,0.22325834143512904,
137_1571,0.4027999679111224,0.45892252188780464,
137_2956,0.5053367152096024,0.4359886300338421,
137_2104,0.6444749190799735,0.4466579692537065,
137_2577,0.5248142762759567,0.2925970343414973,
137_2640,0.7850890141507831,0.19847033949473206,
137_1878,0.7703242766981069,0.36139673056532917,
137_2306,0.6302378117269803,0.7009195414712632,
137_1216,0.5447964633137228,0.482491881615471,
137_2126,0.3694902137400585,0.6475079155570168,
137_2826,0.766325479397494,0.2998366641571771,
137_1754,0.8558314051223624,0.41917058238784205,
137_1971,0.7128035777749298,1.312214231941311,
137_1902,0.3001300429569246,0.5976135578377284,
137_1770,0.2498884282027385,0.5421145639484131,
137_1198,0.5214446648584923,0.24343073717998123,
137_1311,0.5714527138159762,0.212750987371034,
137_1803,0.45821383763367796,0.2501587029572058,
137_1438,0.5429010134473431,0.35530779731023787,
137_2494,0.4551227956989413,0.36457511133338055,
137_1847,0.7078477056760237,0.44323505103077704,
137_1558,0.7108130050645461,0.6340533817650543,
137_2581,0.734444269100234,0.5290910731804319,
137_1962,0.7709042773303346,0.3645487142418209,
137_1445,0.7815351914425114,0.7775452518478787,
137_2867,0.808477961551527,0.6458035658689384,
137_2760,0.6689208471714727,0.35001934788987266,
137_1525,0.6077606865104267,0.2531799818141257,
137_2704,0.7105923609785062,0.29870919436668664,
137_2492,0.5740484226626648,0.5148895452186194,
137_1543,0.5064243710142964,0.6573283790634296,
137_2304,0.5442549775061918,0.43950634027462665,
137_2664,0.8679401580610433,0.21819974410374204,
137_2569,0.7622005959785163,0.31680601276001946,
137_2490,0.8518494507105461,0.4886144554615333,
92_1885,0.6437820690226013,0.4988547186499865,
92_1993,0.6176216422959747,0.5016335146768014,
92_2539,0.5552212695218315,0.7266525586387247,
92_2139,0.311644517825014,0.4473446962440036,
92_2631,0.42243467542176194,0.712375016166082,
92_1248,0.6326172755589634,0.7731730653264803,
92_1778,0.4014866159514424,0.44206164035394446,
92_1062,0.3657812851210077,0.23966653868759394,
92_2707,0.28059560005136563,0.35472806728804457,
92_1207,0.5176882772687048,0.5081065015993462,
92_2322,0.3586445281969892,0.6629032312836183,
92_2290,0.7766147533875714,0.38931860445858946,
92_1727,0.6502184302381273,0.5261798685664023,
92_1109,0.7231664182276184,0.37169713030111234,
92_2640,0.6561003229099049,0.4372037720671177,
92_1216,0.4887626217878671,0.6135087019139644,
92_2126,0.26332422950910284,0.6035368605852883,
92_2826,0.4672644626372212,0.5436337646385797,
92_1754,0.7212664639130604,0.35760582466479984,
92_1971,0.7379286361964655,0.569206275084789,
92_1902,0.5534412051275366,0.16661090328478367,
92_1558,0.5648744755264964,0.5507578413459717,
92_2581,0.6609734841532784,0.6948715660960042,
92_1962,0.6446752564414894,0.5464736737523151,
92_2760,0.5043277717422859,0.5360591525302467,
92_2704,0.4005238877984584,0.38263415199225564,
92_2492,0.643410939606381,0.6498217159969858,
92_1543,0.5864756010498812,0.673224464051204,
92_2304,0.644929214064846,0.5554193451968131,
92_2664,0.5202961793660622,0.25951682151646044,
92_2569,0.4893263457760104,0.3088348410773962,
92_2490,0.7034007211331645,0.5782517457960172,
126_1885,0.539577376836242,0.1429204555774267,
126_1993,0.46275850875123814,0.17786195609561506,
126_2539,0.7928225560892302,0.23668860666567684,
126_2139,0.22798472907996592,0.5274017726264196,
126_2631,0.544946705752787,0.5897552041143189,
126_1248,0.5888856135245377,0.611414945482976,
126_1778,0.38728554433959284,0.2629679595410233,
126_1062,0.37830735960415307,0.21139483463513278,
126_2707,0.42228898438585316,0.2165321843399681,
126_1207,0.7091445416175842,0.6546335956855349,
126_1230,0.5811708691144608,0.728754438968194,
126_2322,0.7018048885229671,0.582764192489181,
126_2290,0.8403851305215971,0.34887153018489014,
126_1727,0.8897177695768101,0.31896714684628574,
126_1109,0.7616517168771961,0.315575733804581,
126_1571,0.6269932844910326,0.6220492900531642,
126_2956,0.47675385674030246,0.6561793548153333,
126_2577,0.6548011351251739,0.5601442876510825,
126_2640,0.7274981998130249,0.4398445937864639,
126_1878,0.8279311797690524,0.5104410391481295,
126_2306,0.5581716202723175,0.7388367262711544,
126_1216,0.3807893168336295,0.4940111457812411,
126_2126,0.2165025674718959,0.6858202633237493,
126_2826,0.6946591850267094,0.2916653648173788,
126_1754,0.6467999069816762,0.9188221001892865,
126_1971,0.8595540112250202,0.7310312105699956,
126_1198,0.3742895253050076,0.2596750341138279,
126_1311,0.5052577745097527,0.20548630220207678,
126_1803,0.6010644494570214,0.19625243560252342,
126_1438,0.5254557991704942,0.3643585101178874,
126_1847,0.5559864121866872,0.4200620847345954,
126_1558,0.7775506167329724,0.5202074909909054,
126_2581,0.7679347751820369,0.5131377713712019,
126_1962,0.7797567061295944,0.4043200143598532,
